use_terminal_cost,N,x0,theta0_deg,pass_case,survived_horizon,settled,failure_reason,failure_time_s,steps_completed,max_abs_theta_deg,max_abs_x_m,max_abs_u_n,final_x_m,final_theta_deg,final_rate_norm
False,40,0.0,5.0,False,True,False,--,nan,401,5.0,0.8201336855251703,6.657199755510735,-0.8201336855251703,-0.011900392027368036,0.09181618288480811
False,40,0.0,8.0,False,True,False,--,nan,401,8.0,1.3673878220952738,9.999999993709318,-1.3673878220952738,-0.019867721704969935,0.15329798815344733
False,40,0.05,-8.0,False,True,False,--,nan,401,8.0,1.4173879088427344,9.999999993725314,1.4173879088427344,0.019867706331606984,0.15329800989182307
False,40,0.05,-5.0,False,True,False,--,nan,401,5.0,0.8701337727500819,6.657199745726704,0.8701337727500819,0.011900376661190579,0.09181620467877219
False,40,0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5380217730399371,3.9943198435224225,0.5380217730399371,0.0070796575332081925,0.054622475776855375
False,40,0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4380215985510803,3.994319863090461,-0.4380215985510803,-0.007079688264975494,0.05462243218440289
False,40,0.05,5.0,False,True,False,--,nan,401,5.0,0.7701335983002604,6.6571997652948225,-0.7701335983002604,-0.01190040739354552,0.09181616109084431
False,40,0.05,8.0,False,True,False,--,nan,401,8.0,1.3173877353478127,9.99999999369331,-1.3173877353478127,-0.01986773707833293,0.15329796641507185
False,60,-0.05,-8.0,False,True,False,--,nan,401,8.0,1.3171827810145365,9.999999999999993,1.3171827810145365,0.019909573062803117,0.15324237950036018
False,60,-0.05,-5.0,False,True,False,--,nan,401,5.0,0.7700143782835553,6.657199868456631,0.7700143782835553,0.01192474899945414,0.09178382426955792
False,60,-0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4379507094678298,3.9943199210807445,0.4379507094678298,0.007094163815595221,0.0546032031746282
False,60,-0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5379507097693323,3.994319921046991,-0.5379507097693323,-0.007094163764983847,0.054603203249111824
False,60,-0.05,5.0,False,True,False,--,nan,401,5.0,0.8700143785849895,6.6571998684228895,-0.8700143785849895,-0.011924748948841768,0.09178382434403388
False,60,-0.05,8.0,False,True,False,--,nan,401,8.0,1.4171827813143232,10.0,-1.4171827813143232,-0.019909573012165786,0.1532423795746441
False,60,0.0,-8.0,False,True,False,--,nan,401,8.0,1.367182781164427,9.999999999999995,1.367182781164427,0.019909573037484397,0.1532423795375017
False,60,0.0,-5.0,False,True,False,--,nan,401,5.0,0.8200143784342696,6.657199868439785,0.8200143784342696,0.01192474897414791,0.09178382430679556
False,60,0.0,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4879507096185794,3.9943199210638487,0.4879507096185794,0.007094163790289512,0.05460320321186984
False,60,0.0,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4879507096185794,3.9943199210638487,-0.4879507096185794,-0.007094163790289512,0.05460320321186984
False,60,0.0,5.0,False,True,False,--,nan,401,5.0,0.8200143784342696,6.657199868439785,-0.8200143784342696,-0.01192474897414791,0.09178382430679556
False,60,0.0,8.0,False,True,False,--,nan,401,8.0,1.367182781164427,9.999999999999995,-1.367182781164427,-0.019909573037484397,0.1532423795375017
False,60,0.05,-8.0,False,True,False,--,nan,401,8.0,1.4171827813143232,10.0,1.4171827813143232,0.019909573012165786,0.1532423795746441
False,60,0.05,-5.0,False,True,False,--,nan,401,5.0,0.8700143785849895,6.6571998684228895,0.8700143785849895,0.011924748948841768,0.09178382434403388
False,60,0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5379507097693323,3.994319921046991,0.5379507097693323,0.007094163764983847,0.054603203249111824
False,60,0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4379507094678298,3.9943199210807445,-0.4379507094678298,-0.007094163815595221,0.0546032031746282
False,60,0.05,5.0,False,True,False,--,nan,401,5.0,0.7700143782835553,6.657199868456631,-0.7700143782835553,-0.01192474899945414,0.09178382426955792
False,60,0.05,8.0,False,True,False,--,nan,401,8.0,1.3171827810145365,9.999999999999993,-1.3171827810145365,-0.019909573062803117,0.15324237950036018
True,20,-0.05,-8.0,False,True,False,--,nan,401,8.0,1.0941367900228143,9.999323661810807,1.0941367900228143,0.2919711401421236,0.024493347729327267
True,20,-0.05,-5.0,False,True,False,--,nan,401,5.0,0.6448293549009819,6.657653495360347,0.6448293549009819,0.17054622359359237,0.01794446299668331
True,20,-0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.37581834063783787,3.9944507905483415,0.37581834063783787,0.09690651226598025,0.014856543580307151
True,20,-0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.41541239005006075,3.9951573238875397,-0.41454880812747213,-0.11951067948726904,0.005912801435142681
True,20,-0.05,5.0,False,True,False,--,nan,401,5.0,0.6836815286636736,6.658360028699469,-0.6835610385922004,-0.19315094201605953,0.0028585596511479312
True,20,-0.05,8.0,False,True,False,--,nan,401,8.0,1.1329014532559118,9.999352680311027,-1.1329014532559118,-0.3145839261405269,0.003799978624561211
True,20,0.0,-8.0,False,True,False,--,nan,401,8.0,1.1135191431765976,9.99933817106096,1.1135191431765976,0.30327751931076324,0.014122494331181894
True,20,0.0,-5.0,False,True,False,--,nan,401,5.0,0.6641952097499186,6.658006762029884,0.6641952097499186,0.1818485745305046,0.007572017307855599
True,20,0.0,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.3951835821210204,3.994804057217951,0.3951835821210204,0.1082085909534332,0.0044819366205147175
True,20,0.0,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.3951835821210204,3.994804057217951,-0.3951835821210204,-0.1082085909534332,0.0044819366205147175
True,20,0.0,5.0,False,True,False,--,nan,401,5.0,0.6641952097499186,6.658006762029884,-0.6641952097499186,-0.1818485745305046,0.007572017307855599
True,20,0.0,8.0,False,True,False,--,nan,401,8.0,1.1135191431765976,9.99933817106096,-1.1135191431765976,-0.30327751931076324,0.014122494331181894
True,20,0.05,-8.0,False,True,False,--,nan,401,8.0,1.1329014532559118,9.999352680311027,1.1329014532559118,0.3145839261405269,0.003799978624561211
True,20,0.05,-5.0,False,True,False,--,nan,401,5.0,0.6836815286636736,6.658360028699469,0.6835610385922004,0.19315094201605953,0.0028585596511479312
True,20,0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.41541239005006075,3.9951573238875397,0.41454880812747213,0.11951067948726904,0.005912801435142681
True,20,0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.37581834063783787,3.9944507905483415,-0.37581834063783787,-0.09690651226598025,0.014856543580307151
True,20,0.05,5.0,False,True,False,--,nan,401,5.0,0.6448293549009819,6.657653495360347,-0.6448293549009819,-0.17054622359359237,0.01794446299668331
True,20,0.05,8.0,False,True,False,--,nan,401,8.0,1.0941367900228143,9.999323661810807,-1.0941367900228143,-0.2919711401421236,0.024493347729327267
True,30,-0.05,-8.0,False,True,False,--,nan,401,8.0,1.3229571837373426,9.999999007866437,1.3229571837373426,0.019594232079190425,0.1545389182977223
True,30,-0.05,-5.0,False,True,False,--,nan,401,5.0,0.7733900866660942,6.65727471978914,0.7733900866660942,0.011744772687390295,0.09254062836562285
True,30,-0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.44003025358273173,3.9943592340736465,0.44003025358273173,0.006966755401269379,0.05507394545585476
True,30,-0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5396755559962024,3.9943872230728776,-0.5396755559962024,-0.0070676095619149025,0.05497209921847782
True,30,-0.05,5.0,False,True,False,--,nan,401,5.0,0.8730354460477572,6.657302708788449,-0.8730354460477572,-0.011845627694982597,0.09243878875441551
True,30,-0.05,8.0,False,True,False,--,nan,401,8.0,1.422603922760946,9.999999058641615,-1.422603922760946,-0.019695105421449317,0.15443724139660586
True,30,0.0,-8.0,False,True,False,--,nan,401,8.0,1.3727805532492514,9.999999033254044,1.3727805532492514,0.01964466875030289,0.15448807984718552
True,30,0.0,-5.0,False,True,False,--,nan,401,5.0,0.8232127663569784,6.657288714288778,0.8232127663569784,0.011795200191176096,0.09248970856002153
True,30,0.0,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4898529047894979,3.9943732285732545,0.4898529047894979,0.007017182481585957,0.05502302233715184
True,30,0.0,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4898529047894979,3.9943732285732545,-0.4898529047894979,-0.007017182481585957,0.05502302233715184
True,30,0.0,5.0,False,True,False,--,nan,401,5.0,0.8232127663569784,6.657288714288778,-0.8232127663569784,-0.011795200191176096,0.09248970856002153
True,30,0.0,8.0,False,True,False,--,nan,401,8.0,1.3727805532492514,9.999999033254044,-1.3727805532492514,-0.01964466875030289,0.15448807984718552
True,30,0.05,-8.0,False,True,False,--,nan,401,8.0,1.422603922760946,9.999999058641615,1.422603922760946,0.019695105421449317,0.15443724139660586
True,30,0.05,-5.0,False,True,False,--,nan,401,5.0,0.8730354460477572,6.657302708788449,0.8730354460477572,0.011845627694982597,0.09243878875441551
True,30,0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5396755559962024,3.9943872230728776,0.5396755559962024,0.0070676095619149025,0.05497209921847782
True,30,0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.44003025358273173,3.9943592340736465,-0.44003025358273173,-0.006966755401269379,0.05507394545585476
True,30,0.05,5.0,False,True,False,--,nan,401,5.0,0.7733900866660942,6.65727471978914,-0.7733900866660942,-0.011744772687390295,0.09254062836562285
True,30,0.05,8.0,False,True,False,--,nan,401,8.0,1.3229571837373426,9.999999007866437,-1.3229571837373426,-0.019594232079190425,0.1545389182977223
True,40,-0.05,-8.0,False,True,False,--,nan,401,8.0,1.3174277270272388,9.999999998603718,1.3174277270272388,0.019872920931664706,0.15330545301739515
True,40,-0.05,-5.0,False,True,False,--,nan,401,5.0,0.7701571680335028,6.657203442381518,0.7701571680335028,0.011903619010225108,0.09182051795243552
True,40,-0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.43803777019329887,3.9943218337423176,0.43803777019329887,0.007081222017434888,0.05462556116518079
True,40,-0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5380272439567308,3.9943229921752548,-0.5380272439567308,-0.007083060199432486,0.05462293629427548
True,40,-0.05,5.0,False,True,False,--,nan,401,5.0,0.8701466441266196,6.657204600814443,-0.8701466441266196,-0.011905457227306144,0.09181789335158602
True,40,-0.05,8.0,False,True,False,--,nan,401,8.0,1.4174172596189905,9.999999998695479,-1.4174172596189905,-0.019874759997795848,0.15330283499569186
True,40,0.0,-8.0,False,True,False,--,nan,401,8.0,1.3674224933231178,9.999999998649617,1.3674224933231178,0.019873840464730327,0.15330414400654394
True,40,0.0,-5.0,False,True,False,--,nan,401,5.0,0.8201519060800617,6.657204021597971,0.8201519060800617,0.011904538118765629,0.09181920565201082
True,40,0.0,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.48803250707501467,3.9943224129588026,0.48803250707501467,0.007082141108433688,0.05462424872972819
True,40,0.0,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.48803250707501467,3.9943224129588026,-0.48803250707501467,-0.007082141108433688,0.05462424872972819
True,40,0.0,5.0,False,True,False,--,nan,401,5.0,0.8201519060800617,6.657204021597971,-0.8201519060800617,-0.011904538118765629,0.09181920565201082
True,40,0.0,8.0,False,True,False,--,nan,401,8.0,1.3674224933231178,9.999999998649617,-1.3674224933231178,-0.019873840464730327,0.15330414400654394
True,40,0.05,-8.0,False,True,False,--,nan,401,8.0,1.4174172596189905,9.999999998695479,1.4174172596189905,0.019874759997795848,0.15330283499569186
True,40,0.05,-5.0,False,True,False,--,nan,401,5.0,0.8701466441266196,6.657204600814443,0.8701466441266196,0.011905457227306144,0.09181789335158602
True,40,0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5380272439567308,3.9943229921752548,0.5380272439567308,0.007083060199432486,0.05462293629427548
True,40,0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.43803777019329887,3.9943218337423176,-0.43803777019329887,-0.007081222017434888,0.05462556116518079
True,40,0.05,5.0,False,True,False,--,nan,401,5.0,0.7701571680335028,6.657203442381518,-0.7701571680335028,-0.011903619010225108,0.09182051795243552
True,40,0.05,8.0,False,True,False,--,nan,401,8.0,1.3174277270272388,9.999999998603718,-1.3174277270272388,-0.019872920931664706,0.15330545301739515
True,60,-0.05,-8.0,False,True,False,--,nan,401,8.0,1.3171828132882906,10.0,1.3171828132882906,0.01990958143305122,0.15324238695347317
True,60,-0.05,-5.0,False,True,False,--,nan,401,5.0,0.770014397305629,6.65719987592596,0.770014397305629,0.011924754237369814,0.0917838285470711
True,60,-0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.43795072442066263,3.9943199251568884,0.43795072442066263,0.007094166318637908,0.05460320661946145
True,60,-0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5379507066137122,3.994319927150309,-0.5379507066137122,-0.007094169307785324,0.054603202220386636
True,60,-0.05,5.0,False,True,False,--,nan,401,5.0,0.870014379502687,6.6571998779193615,-0.870014379502687,-0.011924757226577688,0.09178382414846072
True,60,-0.05,8.0,False,True,False,--,nan,401,8.0,1.4171827955825236,9.999999999999993,-1.4171827955825236,-0.01990958442372866,0.1532423825661715
True,60,0.0,-8.0,False,True,False,--,nan,401,8.0,1.3671828044354042,10.0,1.3671828044354042,0.019909582928389888,0.153242384759822
True,60,0.0,-5.0,False,True,False,--,nan,401,5.0,0.8200143884041546,6.657199876922668,0.8200143884041546,0.011924755731973706,0.09178382634776555
True,60,0.0,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4879507155171882,3.9943199261536018,0.4879507155171882,0.007094167813211634,0.054603204419924146
True,60,0.0,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.4879507155171882,3.9943199261536018,-0.4879507155171882,-0.007094167813211634,0.054603204419924146
True,60,0.0,5.0,False,True,False,--,nan,401,5.0,0.8200143884041546,6.657199876922668,-0.8200143884041546,-0.011924755731973706,0.09178382634776555
True,60,0.0,8.0,False,True,False,--,nan,401,8.0,1.3671828044354042,10.0,-1.3671828044354042,-0.019909582928389888,0.153242384759822
True,60,0.05,-8.0,False,True,False,--,nan,401,8.0,1.4171827955825236,9.999999999999993,1.4171827955825236,0.01990958442372866,0.1532423825661715
True,60,0.05,-5.0,False,True,False,--,nan,401,5.0,0.870014379502687,6.6571998779193615,0.870014379502687,0.011924757226577688,0.09178382414846072
True,60,0.05,-3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.5379507066137122,3.994319927150309,0.5379507066137122,0.007094169307785324,0.054603202220386636
True,60,0.05,3.0000000000000004,False,True,False,--,nan,401,3.0000000000000004,0.43795072442066263,3.9943199251568884,-0.43795072442066263,-0.007094166318637908,0.05460320661946145
True,60,0.05,5.0,False,True,False,--,nan,401,5.0,0.770014397305629,6.65719987592596,-0.770014397305629,-0.011924754237369814,0.0917838285470711
True,60,0.05,8.0,False,True,False,--,nan,401,8.0,1.3171828132882906,10.0,-1.3171828132882906,-0.01990958143305122,0.15324238695347317
